ix,iy,iz,zkey
-7,18,7,INCLUDED_OPEN
-7,19,-1,INCLUDED_OPEN
-7,19,0,INCLUDED_OPEN
-7,19,1,INCLUDED_OPEN
-7,19,2,INCLUDED_OPEN
-7,19,3,INCLUDED_OPEN
-7,19,4,INCLUDED_OPEN
-7,19,5,INCLUDED_OPEN
-7,19,6,INCLUDED_OPEN
-7,19,7,INCLUDED_OPEN
-7,20,-1,INCLUDED_OPEN
-7,20,0,INCLUDED_OPEN
-7,20,1,INCLUDED_OPEN
-7,20,2,INCLUDED_OPEN
-7,20,3,INCLUDED_OPEN
-7,20,4,INCLUDED_OPEN
-7,20,5,INCLUDED_OPEN
-7,20,6,INCLUDED_OPEN
-7,20,7,INCLUDED_OPEN
-7,21,-1,INCLUDED_OPEN
-7,21,0,INCLUDED_OPEN
-7,21,1,INCLUDED_OPEN
-7,21,2,INCLUDED_OPEN
-7,21,3,INCLUDED_OPEN
-7,21,4,INCLUDED_OPEN
-7,21,5,INCLUDED_OPEN
-7,21,6,INCLUDED_OPEN
-7,21,7,INCLUDED_OPEN
-7,22,-1,INCLUDED_OPEN
-7,22,0,INCLUDED_OPEN
-7,22,1,INCLUDED_OPEN
-7,22,2,INCLUDED_OPEN
-7,22,3,INCLUDED_OPEN
-7,22,4,INCLUDED_OPEN
-7,22,5,INCLUDED_OPEN
-7,22,6,INCLUDED_OPEN
-7,22,7,INCLUDED_OPEN
-7,23,-1,INCLUDED_OPEN
-7,23,0,INCLUDED_OPEN
-7,23,1,INCLUDED_OPEN
-7,23,2,INCLUDED_OPEN
-7,23,3,INCLUDED_OPEN
-7,23,4,INCLUDED_OPEN
-7,23,5,INCLUDED_OPEN
-7,23,6,INCLUDED_OPEN
-7,23,7,INCLUDED_OPEN
-7,24,-1,INCLUDED_OPEN
-7,24,0,INCLUDED_OPEN
-7,24,1,INCLUDED_OPEN
-7,24,2,INCLUDED_OPEN
-7,24,3,INCLUDED_OPEN
-7,24,4,INCLUDED_OPEN
-7,24,5,INCLUDED_OPEN
-7,24,6,INCLUDED_OPEN
-7,24,7,INCLUDED_OPEN
-7,25,3,INCLUDED_OPEN
-7,25,4,INCLUDED_OPEN
-7,25,5,INCLUDED_OPEN
-7,25,6,INCLUDED_OPEN
-7,25,7,INCLUDED_OPEN
-7,26,2,INCLUDED_LOWDATA
-7,26,3,INCLUDED_OPEN
-7,26,4,INCLUDED_OPEN
-7,26,5,INCLUDED_OPEN
-7,26,6,INCLUDED_OPEN
-7,26,7,INCLUDED_OPEN
-7,27,2,INCLUDED_LOWDATA
-7,27,3,INCLUDED_OPEN
-7,27,4,INCLUDED_OPEN
-7,27,5,INCLUDED_OPEN
-7,27,6,INCLUDED_OPEN
-7,27,7,INCLUDED_LOWDATA
-6,-28,-2,INCLUDED_OPEN
-6,-28,-1,INCLUDED_OPEN
-6,-28,0,INCLUDED_OPEN
-6,-28,1,INCLUDED_OPEN
-6,-28,2,INCLUDED_OPEN
-6,-28,4,INCLUDED_OPEN
-6,-28,5,INCLUDED_OPEN
-6,-28,6,INCLUDED_OPEN
-6,-28,7,INCLUDED_OPEN
-6,-28,8,INCLUDED_OPEN
-6,-28,9,INCLUDED_OPEN
-6,-28,10,INCLUDED_OPEN
-6,-28,11,INCLUDED_OPEN
-6,-27,-2,INCLUDED_OPEN
-6,-27,-1,INCLUDED_OPEN
-6,-27,0,INCLUDED_OPEN
-6,-27,1,INCLUDED_OPEN
-6,-27,2,INCLUDED_OPEN
-6,-27,4,INCLUDED_OPEN
-6,-27,5,INCLUDED_OPEN
-6,-27,6,INCLUDED_OPEN
-6,-27,7,INCLUDED_OPEN
-6,-27,8,INCLUDED_OPEN
-6,-27,9,INCLUDED_OPEN
-6,-27,10,INCLUDED_OPEN
-6,-27,11,INCLUDED_OPEN
-6,-27,12,INCLUDED_OPEN
-6,-27,13,INCLUDED_LOWDATA
-6,-26,-2,INCLUDED_OPEN
-6,-26,-1,INCLUDED_OPEN
-6,-26,0,INCLUDED_OPEN
-6,-26,1,INCLUDED_OPEN
-6,-26,2,INCLUDED_OPEN
-6,-26,3,INCLUDED_OPEN
-6,-26,4,INCLUDED_OPEN
-6,-26,5,INCLUDED_OPEN
-6,-26,6,INCLUDED_OPEN
-6,-26,7,INCLUDED_OPEN
-6,-26,8,INCLUDED_OPEN
-6,-26,9,INCLUDED_OPEN
-6,-26,10,INCLUDED_OPEN
-6,-26,11,INCLUDED_OPEN
-6,-26,12,INCLUDED_OPEN
-6,-26,13,INCLUDED_OPEN
-6,-26,14,INCLUDED_OPEN
-6,-25,-2,INCLUDED_OPEN
-6,-25,-1,INCLUDED_OPEN
-6,-25,0,INCLUDED_OPEN
-6,-25,1,INCLUDED_OPEN
-6,-25,2,INCLUDED_OPEN
-6,-25,3,INCLUDED_OPEN
-6,-25,4,INCLUDED_OPEN
-6,-25,5,INCLUDED_OPEN
-6,-25,6,INCLUDED_OPEN
-6,-25,7,INCLUDED_OPEN
-6,-25,8,INCLUDED_OPEN
-6,-25,9,INCLUDED_OPEN
-6,-25,10,INCLUDED_OPEN
-6,-25,11,INCLUDED_OPEN
-6,-25,12,INCLUDED_OPEN
-6,-25,13,INCLUDED_OPEN
-6,-25,14,INCLUDED_OPEN
-6,-24,-2,INCLUDED_OPEN
-6,-24,-1,INCLUDED_OPEN
-6,-24,0,INCLUDED_OPEN
-6,-24,1,INCLUDED_OPEN
-6,-24,2,INCLUDED_OPEN
-6,-24,3,INCLUDED_OPEN
-6,-24,4,INCLUDED_OPEN
-6,-24,5,INCLUDED_OPEN
-6,-24,6,INCLUDED_OPEN
-6,-24,7,INCLUDED_OPEN
-6,-24,8,INCLUDED_OPEN
-6,-24,9,INCLUDED_OPEN
-6,-24,10,INCLUDED_OPEN
-6,-24,11,INCLUDED_OPEN
-6,-24,12,INCLUDED_OPEN
-6,-24,13,INCLUDED_OPEN
-6,-24,14,INCLUDED_OPEN
-6,-23,-2,INCLUDED_OPEN
-6,-23,-1,INCLUDED_OPEN
-6,-23,0,INCLUDED_OPEN
-6,-23,1,INCLUDED_OPEN
-6,-23,9,INCLUDED_OPEN
-6,-23,10,INCLUDED_OPEN
-6,-23,11,INCLUDED_OPEN
-6,-23,12,INCLUDED_OPEN
-6,-23,13,INCLUDED_OPEN
-6,-23,14,INCLUDED_LOWDATA
-6,-22,-2,INCLUDED_OPEN
-6,-22,-1,INCLUDED_OPEN
-6,-22,0,INCLUDED_OPEN
-6,-22,1,INCLUDED_OPEN
-6,-22,9,INCLUDED_OPEN
-6,-22,10,ratop
-6,-22,11,INCLUDED_OPEN
-6,-22,12,INCLUDED_OPEN
-6,-22,13,INCLUDED_OPEN
-6,-22,14,INCLUDED_LOWDATA
-6,-21,-2,INCLUDED_OPEN
-6,-21,-1,INCLUDED_OPEN
-6,-21,0,INCLUDED_OPEN
-6,-21,1,INCLUDED_OPEN
-6,-21,2,INCLUDED_OPEN
-6,-21,3,INCLUDED_OPEN
-6,-21,4,INCLUDED_OPEN
-6,-21,5,INCLUDED_OPEN
-6,-21,6,INCLUDED_OPEN
-6,-21,7,INCLUDED_OPEN
-6,-21,9,INCLUDED_OPEN
-6,-21,10,INCLUDED_OPEN
-6,-21,11,INCLUDED_OPEN
-6,-21,12,INCLUDED_OPEN
-6,-21,13,INCLUDED_OPEN
-6,-21,14,INCLUDED_OPEN
-6,-20,-2,INCLUDED_OPEN
-6,-20,-1,INCLUDED_OPEN
-6,-20,0,INCLUDED_OPEN
-6,-20,1,INCLUDED_OPEN
-6,-20,2,INCLUDED_OPEN
-6,-20,3,INCLUDED_OPEN
-6,-20,4,INCLUDED_OPEN
-6,-20,5,INCLUDED_OPEN
-6,-20,6,INCLUDED_OPEN
-6,-20,7,INCLUDED_OPEN
-6,-20,8,INCLUDED_LOWDATA
-6,-20,9,INCLUDED_OPEN
-6,-20,10,ratop
-6,-20,11,INCLUDED_OPEN
-6,-20,12,INCLUDED_OPEN
-6,-20,13,INCLUDED_OPEN
-6,-20,14,INCLUDED_OPEN
-6,-19,-2,INCLUDED_OPEN
-6,-19,-1,INCLUDED_OPEN
-6,-19,0,INCLUDED_OPEN
-6,-19,1,INCLUDED_OPEN
-6,-19,2,INCLUDED_OPEN
-6,-19,3,INCLUDED_OPEN
-6,-19,4,INCLUDED_OPEN
-6,-19,5,INCLUDED_OPEN
-6,-19,6,INCLUDED_OPEN
-6,-19,7,INCLUDED_OPEN
-6,-19,8,INCLUDED_LOWDATA
-6,-19,9,INCLUDED_OPEN
-6,-19,10,INCLUDED_OPEN
-6,-19,11,INCLUDED_OPEN
-6,-19,12,INCLUDED_OPEN
-6,-19,13,INCLUDED_OPEN
-6,-19,14,INCLUDED_LOWDATA
-6,-18,-2,INCLUDED_OPEN
-6,-18,-1,INCLUDED_OPEN
-6,-18,0,INCLUDED_OPEN
-6,-18,1,INCLUDED_OPEN
-6,-18,2,INCLUDED_OPEN
-6,-18,4,INCLUDED_OPEN
-6,-18,5,INCLUDED_OPEN
-6,-18,6,INCLUDED_OPEN
-6,-18,7,INCLUDED_OPEN
-6,-18,8,INCLUDED_LOWDATA
-6,-18,9,INCLUDED_OPEN
-6,-18,10,INCLUDED_OPEN
-6,-18,11,INCLUDED_OPEN
-6,-18,12,INCLUDED_OPEN
-6,-18,13,INCLUDED_LOWDATA
-6,-17,-2,INCLUDED_OPEN
-6,-17,-1,INCLUDED_OPEN
-6,-17,0,INCLUDED_OPEN
-6,-17,1,INCLUDED_OPEN
-6,-17,2,INCLUDED_OPEN
-6,-17,4,INCLUDED_OPEN
-6,-17,5,INCLUDED_OPEN
-6,-17,6,INCLUDED_OPEN
-6,-17,7,INCLUDED_OPEN
-6,-17,8,INCLUDED_LOWDATA
-6,-17,9,INCLUDED_OPEN
-6,-17,10,ratop
-6,-17,11,INCLUDED_OPEN
-6,-17,12,INCLUDED_LOWDATA
-6,-15,-5,INCLUDED_OPEN
-6,-15,-4,INCLUDED_OPEN
-6,-15,-3,INCLUDED_OPEN
-6,-15,-2,INCLUDED_OPEN
-6,-15,-1,INCLUDED_OPEN
-6,-15,0,INCLUDED_OPEN
-6,-15,1,INCLUDED_OPEN
-6,-15,2,INCLUDED_OPEN
-6,-14,-5,INCLUDED_OPEN
-6,-14,-4,INCLUDED_OPEN
-6,-14,-3,INCLUDED_OPEN
-6,-14,-2,INCLUDED_OPEN
-6,-14,-1,INCLUDED_OPEN
-6,-14,0,INCLUDED_OPEN
-6,-14,1,INCLUDED_LOWDATA
-6,-13,-5,INCLUDED_OPEN
-6,-13,-4,INCLUDED_OPEN
-6,-13,-3,INCLUDED_OPEN
-6,-13,-2,INCLUDED_OPEN
-6,-13,-1,INCLUDED_OPEN
-6,-13,0,INCLUDED_OPEN
-6,-13,1,INCLUDED_OPEN
-6,-13,2,INCLUDED_LOWDATA
-6,-12,-5,INCLUDED_OPEN
-6,-12,-4,tele-sng-in
-6,-12,-3,INCLUDED_OPEN
-6,-12,-2,INCLUDED_OPEN
-6,-12,-1,INCLUDED_LOWDATA
-6,-12,0,INCLUDED_LOWDATA
-6,-12,1,INCLUDED_LOWDATA
-6,-11,-6,INCLUDED_OPEN
-6,-11,-5,INCLUDED_OPEN
-6,-11,-4,tele-sng-in
-6,-11,-3,INCLUDED_OPEN
-6,-11,-2,INCLUDED_OPEN
-6,-11,-1,INCLUDED_LOWDATA
-6,-10,-6,INCLUDED_OPEN
-6,-10,-5,INCLUDED_OPEN
-6,-10,-4,INCLUDED_OPEN
-6,-10,-3,INCLUDED_OPEN
-6,-10,-2,INCLUDED_OPEN
-6,-10,-1,INCLUDED_OPEN
-6,-9,-7,INCLUDED_LOWDATA
-6,-9,-6,INCLUDED_OPEN
-6,-9,-5,INCLUDED_OPEN
-6,-9,-4,INCLUDED_OPEN
-6,-9,-3,INCLUDED_OPEN
-6,-9,-2,INCLUDED_OPEN
-6,-9,-1,INCLUDED_LOWDATA
-6,-8,-7,INCLUDED_OPEN
-6,-8,-6,INCLUDED_OPEN
-6,-8,-5,INCLUDED_OPEN
-6,-8,-4,INCLUDED_OPEN
-6,-8,-3,INCLUDED_OPEN
-6,-8,-2,INCLUDED_OPEN
-6,-8,-1,INCLUDED_LOWDATA
-6,-7,-7,INCLUDED_LOWDATA
-6,-7,-6,INCLUDED_OPEN
-6,-7,-5,INCLUDED_OPEN
-6,-7,-4,INCLUDED_OPEN
-6,-7,-3,INCLUDED_OPEN
-6,-7,-2,INCLUDED_LOWDATA
-6,-7,-1,INCLUDED_LOWDATA
-6,-6,-7,INCLUDED_LOWDATA
-6,-6,-6,INCLUDED_OPEN
-6,-6,-5,INCLUDED_OPEN
-6,-6,-4,INCLUDED_OPEN
-6,-6,-3,INCLUDED_OPEN
-6,-6,-2,INCLUDED_LOWDATA
-6,-5,-7,INCLUDED_LOWDATA
-6,-5,-6,INCLUDED_OPEN
-6,-5,-5,INCLUDED_OPEN
-6,-5,-4,INCLUDED_OPEN
-6,-5,-3,INCLUDED_OPEN
-6,-5,-2,INCLUDED_OPEN
-6,-5,-1,INCLUDED_LOWDATA
-6,8,-1,INCLUDED_LOWDATA
-6,8,0,INCLUDED_LOWDATA
-6,8,3,INCLUDED_LOWDATA
-6,8,5,INCLUDED_LOWDATA
-6,9,-1,INCLUDED_OPEN
-6,9,0,INCLUDED_OPEN
-6,9,1,INCLUDED_OPEN
-6,9,2,INCLUDED_OPEN
-6,9,3,INCLUDED_OPEN
-6,9,4,INCLUDED_OPEN
-6,9,5,INCLUDED_OPEN
-6,9,6,INCLUDED_OPEN
-6,9,7,INCLUDED_LOWDATA
-6,10,-1,INCLUDED_OPEN
-6,10,0,INCLUDED_OPEN
-6,10,1,INCLUDED_OPEN
-6,10,2,INCLUDED_OPEN
-6,10,3,INCLUDED_OPEN
-6,10,4,INCLUDED_OPEN
-6,10,5,INCLUDED_OPEN
-6,10,6,INCLUDED_OPEN
-6,10,7,INCLUDED_LOWDATA
-6,11,-1,INCLUDED_OPEN
-6,11,0,INCLUDED_OPEN
-6,11,1,INCLUDED_OPEN
-6,11,2,INCLUDED_OPEN
-6,11,3,INCLUDED_OPEN
-6,11,4,INCLUDED_OPEN
-6,11,5,INCLUDED_OPEN
-6,11,6,INCLUDED_OPEN
-6,11,7,INCLUDED_LOWDATA
-6,12,-1,INCLUDED_OPEN
-6,12,0,INCLUDED_OPEN
-6,12,1,INCLUDED_OPEN
-6,12,2,INCLUDED_OPEN
-6,12,3,INCLUDED_OPEN
-6,12,4,INCLUDED_OPEN
-6,12,5,INCLUDED_OPEN
-6,12,6,INCLUDED_OPEN
-6,12,7,INCLUDED_LOWDATA
-6,13,-1,INCLUDED_OPEN
-6,13,0,INCLUDED_OPEN
-6,13,1,INCLUDED_OPEN
-6,13,2,INCLUDED_OPEN
-6,13,3,INCLUDED_OPEN
-6,13,4,INCLUDED_OPEN
-6,13,5,INCLUDED_OPEN
-6,13,6,INCLUDED_OPEN
-6,13,7,INCLUDED_OPEN
-6,14,-1,INCLUDED_OPEN
-6,14,0,INCLUDED_OPEN
-6,14,1,INCLUDED_OPEN
-6,14,2,INCLUDED_OPEN
-6,14,3,INCLUDED_OPEN
-6,14,4,INCLUDED_OPEN
-6,14,5,INCLUDED_OPEN
-6,14,6,INCLUDED_OPEN
-6,14,7,INCLUDED_OPEN
-6,15,-1,INCLUDED_OPEN
-6,15,0,INCLUDED_OPEN
-6,15,1,INCLUDED_OPEN
-6,15,2,INCLUDED_OPEN
-6,15,3,INCLUDED_OPEN
-6,15,4,INCLUDED_OPEN
-6,15,5,INCLUDED_OPEN
-6,15,6,INCLUDED_OPEN
-6,15,7,INCLUDED_OPEN
-6,16,-1,INCLUDED_OPEN
-6,16,0,INCLUDED_OPEN
-6,16,1,INCLUDED_OPEN
-6,16,2,INCLUDED_OPEN
-6,16,3,INCLUDED_OPEN
-6,16,4,INCLUDED_OPEN
-6,16,5,INCLUDED_OPEN
-6,16,6,INCLUDED_OPEN
-6,16,7,INCLUDED_OPEN
-6,17,-1,INCLUDED_OPEN
-6,17,0,INCLUDED_OPEN
-6,17,1,INCLUDED_OPEN
-6,17,2,INCLUDED_OPEN
-6,17,3,INCLUDED_OPEN
-6,17,4,INCLUDED_OPEN
-6,17,5,INCLUDED_OPEN
-6,17,6,INCLUDED_OPEN
-6,17,7,INCLUDED_OPEN
-6,18,-1,INCLUDED_OPEN
-6,18,0,INCLUDED_OPEN
-6,18,1,INCLUDED_OPEN
-6,18,2,INCLUDED_OPEN
-6,18,3,INCLUDED_OPEN
-6,18,4,INCLUDED_OPEN
-6,18,5,INCLUDED_OPEN
-6,18,6,INCLUDED_OPEN
-6,18,7,INCLUDED_OPEN
-6,19,-1,INCLUDED_OPEN
-6,19,0,INCLUDED_OPEN
-6,19,1,INCLUDED_OPEN
-6,19,2,INCLUDED_OPEN
-6,19,3,INCLUDED_OPEN
-6,19,4,INCLUDED_OPEN
-6,19,5,INCLUDED_OPEN
-6,19,6,INCLUDED_OPEN
-6,19,7,INCLUDED_OPEN
-6,20,-1,INCLUDED_OPEN
-6,20,0,INCLUDED_OPEN
-6,20,1,INCLUDED_OPEN
-6,20,2,INCLUDED_OPEN
-6,20,3,INCLUDED_OPEN
-6,20,4,INCLUDED_OPEN
-6,20,5,INCLUDED_OPEN
-6,20,6,INCLUDED_OPEN
-6,20,7,INCLUDED_OPEN
-6,21,-1,INCLUDED_OPEN
-6,21,0,INCLUDED_OPEN
-6,21,1,INCLUDED_OPEN
-6,21,2,INCLUDED_OPEN
-6,21,3,INCLUDED_OPEN
-6,21,4,INCLUDED_OPEN
-6,21,5,INCLUDED_OPEN
-6,21,6,INCLUDED_OPEN
-6,21,7,INCLUDED_OPEN
-6,22,-1,INCLUDED_OPEN
-6,22,0,INCLUDED_OPEN
-6,22,1,INCLUDED_OPEN
-6,22,2,INCLUDED_OPEN
-6,22,3,INCLUDED_OPEN
-6,22,4,INCLUDED_OPEN
-6,22,5,INCLUDED_OPEN
-6,22,6,INCLUDED_OPEN
-6,22,7,INCLUDED_OPEN
-6,23,-1,INCLUDED_OPEN
-6,23,0,INCLUDED_OPEN
-6,23,1,INCLUDED_OPEN
-6,23,2,INCLUDED_OPEN
-6,23,3,INCLUDED_OPEN
-6,23,4,INCLUDED_OPEN
-6,23,5,INCLUDED_OPEN
-6,23,6,INCLUDED_OPEN
-6,23,7,INCLUDED_OPEN
-6,24,-1,INCLUDED_LOWDATA
-6,24,0,INCLUDED_LOWDATA
-6,24,1,INCLUDED_LOWDATA
-6,24,2,INCLUDED_LOWDATA
-6,24,3,INCLUDED_OPEN
-6,24,4,INCLUDED_OPEN
-6,24,5,INCLUDED_OPEN
-6,24,6,INCLUDED_OPEN
-6,24,7,INCLUDED_OPEN
-6,25,3,INCLUDED_OPEN
-6,25,4,INCLUDED_OPEN
-6,25,5,INCLUDED_OPEN
-6,25,6,INCLUDED_OPEN
-6,25,7,INCLUDED_OPEN
-6,26,1,INCLUDED_LOWDATA
-6,26,2,INCLUDED_LOWDATA
-6,26,3,INCLUDED_OPEN
-6,26,4,INCLUDED_OPEN
-6,26,5,INCLUDED_OPEN
-6,26,6,INCLUDED_OPEN
-6,26,7,INCLUDED_OPEN
-6,27,3,INCLUDED_OPEN
-6,27,4,INCLUDED_OPEN
-6,27,5,INCLUDED_OPEN
-6,27,6,INCLUDED_OPEN
-6,27,7,INCLUDED_LOWDATA
-5,-28,-2,INCLUDED_OPEN
-5,-28,-1,INCLUDED_OPEN
-5,-28,0,INCLUDED_OPEN
-5,-28,1,INCLUDED_OPEN
-5,-28,2,INCLUDED_OPEN
-5,-28,4,INCLUDED_OPEN
-5,-28,5,INCLUDED_OPEN
-5,-28,6,INCLUDED_OPEN
-5,-28,7,INCLUDED_OPEN
-5,-28,8,INCLUDED_OPEN
-5,-28,9,INCLUDED_OPEN
-5,-28,10,INCLUDED_OPEN
-5,-28,11,INCLUDED_OPEN
-5,-27,-2,INCLUDED_OPEN
-5,-27,-1,INCLUDED_OPEN
-5,-27,0,INCLUDED_OPEN
-5,-27,1,INCLUDED_OPEN
-5,-27,2,INCLUDED_OPEN
-5,-27,4,INCLUDED_OPEN
-5,-27,5,INCLUDED_OPEN
-5,-27,6,INCLUDED_OPEN
-5,-27,7,INCLUDED_OPEN
-5,-27,8,INCLUDED_OPEN
-5,-27,9,INCLUDED_OPEN
-5,-27,10,INCLUDED_OPEN
-5,-27,11,INCLUDED_OPEN
-5,-27,12,INCLUDED_OPEN
-5,-27,13,INCLUDED_LOWDATA
-5,-26,-2,INCLUDED_OPEN
-5,-26,-1,INCLUDED_OPEN
-5,-26,0,INCLUDED_OPEN
-5,-26,1,INCLUDED_OPEN
-5,-26,2,INCLUDED_OPEN
-5,-26,3,INCLUDED_OPEN
-5,-26,4,INCLUDED_OPEN
-5,-26,5,INCLUDED_OPEN
-5,-26,6,INCLUDED_OPEN
-5,-26,7,INCLUDED_OPEN
-5,-26,8,INCLUDED_OPEN
-5,-26,9,INCLUDED_OPEN
-5,-26,10,INCLUDED_OPEN
-5,-26,11,INCLUDED_OPEN
-5,-26,12,INCLUDED_OPEN
-5,-26,13,INCLUDED_OPEN
-5,-26,14,INCLUDED_LOWDATA
-5,-25,-2,INCLUDED_OPEN
-5,-25,-1,INCLUDED_OPEN
-5,-25,0,INCLUDED_OPEN
-5,-25,1,INCLUDED_OPEN
-5,-25,2,INCLUDED_OPEN
-5,-25,3,INCLUDED_OPEN
-5,-25,4,INCLUDED_OPEN
-5,-25,5,INCLUDED_OPEN
-5,-25,6,INCLUDED_OPEN
-5,-25,7,INCLUDED_OPEN
-5,-25,8,INCLUDED_OPEN
-5,-25,9,INCLUDED_OPEN
-5,-25,10,INCLUDED_OPEN
-5,-25,11,INCLUDED_OPEN
-5,-25,12,INCLUDED_OPEN
-5,-25,13,INCLUDED_OPEN
-5,-25,14,INCLUDED_OPEN
-5,-24,-2,INCLUDED_OPEN
-5,-24,-1,INCLUDED_OPEN
-5,-24,0,INCLUDED_OPEN
-5,-24,1,INCLUDED_OPEN
-5,-24,2,INCLUDED_OPEN
-5,-24,3,INCLUDED_OPEN
-5,-24,4,INCLUDED_OPEN
-5,-24,5,INCLUDED_OPEN
-5,-24,6,INCLUDED_OPEN
-5,-24,7,INCLUDED_OPEN
-5,-24,8,INCLUDED_OPEN
-5,-24,9,INCLUDED_OPEN
-5,-24,10,INCLUDED_OPEN
-5,-24,11,INCLUDED_OPEN
-5,-24,12,INCLUDED_OPEN
-5,-24,13,INCLUDED_OPEN
-5,-24,14,INCLUDED_LOWDATA
-5,-23,-2,INCLUDED_OPEN
-5,-23,-1,INCLUDED_OPEN
-5,-23,0,INCLUDED_OPEN
-5,-23,1,INCLUDED_OPEN
-5,-23,2,INCLUDED_OPEN
-5,-23,9,INCLUDED_OPEN
-5,-23,10,ratop
-5,-23,11,INCLUDED_OPEN
-5,-23,12,INCLUDED_OPEN
-5,-23,13,constrained-misc
-5,-23,14,INCLUDED_LOWDATA
-5,-22,-2,INCLUDED_OPEN
-5,-22,-1,INCLUDED_OPEN
-5,-22,0,INCLUDED_OPEN
-5,-22,1,INCLUDED_OPEN
-5,-22,2,INCLUDED_OPEN
-5,-22,9,INCLUDED_OPEN
-5,-22,10,ratop
-5,-22,11,INCLUDED_OPEN
-5,-22,12,INCLUDED_OPEN
-5,-22,13,INCLUDED_OPEN
-5,-22,14,INCLUDED_LOWDATA
-5,-21,-2,INCLUDED_OPEN
-5,-21,-1,INCLUDED_OPEN
-5,-21,0,INCLUDED_OPEN
-5,-21,1,INCLUDED_OPEN
-5,-21,2,INCLUDED_OPEN
-5,-21,3,INCLUDED_OPEN
-5,-21,4,INCLUDED_OPEN
-5,-21,5,INCLUDED_OPEN
-5,-21,6,INCLUDED_OPEN
-5,-21,7,INCLUDED_OPEN
-5,-21,9,INCLUDED_OPEN
-5,-21,10,ratop
-5,-21,11,INCLUDED_OPEN
-5,-21,12,INCLUDED_OPEN
-5,-21,13,INCLUDED_LOWDATA
-5,-21,14,INCLUDED_LOWDATA
-5,-20,-2,INCLUDED_OPEN
-5,-20,-1,INCLUDED_OPEN
-5,-20,0,INCLUDED_OPEN
-5,-20,1,INCLUDED_OPEN
-5,-20,2,INCLUDED_OPEN
-5,-20,3,INCLUDED_OPEN
-5,-20,4,INCLUDED_OPEN
-5,-20,5,INCLUDED_OPEN
-5,-20,6,INCLUDED_OPEN
-5,-20,7,INCLUDED_OPEN
-5,-20,9,INCLUDED_OPEN
-5,-20,10,ratop
-5,-20,11,INCLUDED_OPEN
-5,-20,12,INCLUDED_OPEN
-5,-20,13,INCLUDED_OPEN
-5,-20,14,INCLUDED_LOWDATA
-5,-19,-2,INCLUDED_OPEN
-5,-19,-1,INCLUDED_OPEN
-5,-19,0,INCLUDED_OPEN
-5,-19,1,INCLUDED_OPEN
-5,-19,2,INCLUDED_OPEN
-5,-19,3,INCLUDED_OPEN
-5,-19,4,INCLUDED_OPEN
-5,-19,5,INCLUDED_OPEN
-5,-19,6,INCLUDED_OPEN
-5,-19,7,INCLUDED_OPEN
-5,-19,8,INCLUDED_LOWDATA
-5,-19,9,INCLUDED_OPEN
-5,-19,10,ratop
-5,-19,11,INCLUDED_OPEN
-5,-19,12,INCLUDED_OPEN
-5,-19,13,INCLUDED_OPEN
-5,-19,14,INCLUDED_LOWDATA
-5,-18,-2,INCLUDED_OPEN
-5,-18,-1,INCLUDED_OPEN
-5,-18,0,INCLUDED_OPEN
-5,-18,1,INCLUDED_OPEN
-5,-18,2,INCLUDED_OPEN
-5,-18,4,INCLUDED_OPEN
-5,-18,5,INCLUDED_OPEN
-5,-18,6,INCLUDED_OPEN
-5,-18,7,INCLUDED_OPEN
-5,-18,8,INCLUDED_LOWDATA
-5,-18,9,INCLUDED_OPEN
-5,-18,10,ratop
-5,-18,11,INCLUDED_OPEN
-5,-18,12,INCLUDED_OPEN
-5,-18,13,INCLUDED_LOWDATA
-5,-17,-2,INCLUDED_OPEN
-5,-17,-1,INCLUDED_OPEN
-5,-17,0,INCLUDED_OPEN
-5,-17,1,INCLUDED_OPEN
-5,-17,2,INCLUDED_OPEN
-5,-17,4,INCLUDED_OPEN
-5,-17,5,INCLUDED_OPEN
-5,-17,6,INCLUDED_OPEN
-5,-17,7,INCLUDED_OPEN
-5,-17,8,INCLUDED_LOWDATA
-5,-17,9,INCLUDED_OPEN
-5,-17,10,ratop
-5,-17,11,INCLUDED_OPEN
-5,-17,12,INCLUDED_LOWDATA
-5,-15,-5,INCLUDED_OPEN
-5,-15,-4,INCLUDED_OPEN
-5,-15,-3,INCLUDED_OPEN
-5,-15,-2,INCLUDED_OPEN
-5,-15,-1,INCLUDED_OPEN
-5,-15,0,INCLUDED_OPEN
-5,-15,1,constrained-misc
-5,-15,2,INCLUDED_OPEN
-5,-14,-5,INCLUDED_OPEN
-5,-14,-4,INCLUDED_OPEN
-5,-14,-3,INCLUDED_OPEN
-5,-14,-2,INCLUDED_OPEN
-5,-14,-1,INCLUDED_OPEN
-5,-14,0,INCLUDED_OPEN
-5,-14,1,INCLUDED_OPEN
-5,-14,2,INCLUDED_LOWDATA
-5,-13,-5,INCLUDED_OPEN
-5,-13,-4,INCLUDED_OPEN
-5,-13,-3,INCLUDED_OPEN
-5,-13,-2,INCLUDED_OPEN
-5,-13,-1,INCLUDED_OPEN
-5,-13,0,INCLUDED_OPEN
-5,-13,1,INCLUDED_OPEN
-5,-13,2,INCLUDED_OPEN
-5,-12,-5,INCLUDED_OPEN
-5,-12,-4,tele-sng-in
-5,-12,-3,INCLUDED_OPEN
-5,-12,-2,INCLUDED_OPEN
-5,-12,-1,INCLUDED_LOWDATA
-5,-12,0,INCLUDED_LOWDATA
-5,-11,-6,INCLUDED_OPEN
-5,-11,-5,INCLUDED_OPEN
